"Step","colu - train/loss","colu - train/loss__MIN","colu - train/loss__MAX","relu - train/loss","relu - train/loss__MIN","relu - train/loss__MAX"
"262","0.14601744711399078","0.14601744711399078","0.14601744711399078","0.14609502255916595","0.14609502255916595","0.14609502255916595"
"264","0.14750584959983826","0.14750584959983826","0.14750584959983826","0.14754173159599304","0.14754173159599304","0.14754173159599304"
"265","0.147721067070961","0.147721067070961","0.147721067070961","0.14781126379966736","0.14781126379966736","0.14781126379966736"
"266","0.1467897593975067","0.1467897593975067","0.1467897593975067","0.1468183398246765","0.1468183398246765","0.1468183398246765"
"267","0.1464281976222992","0.1464281976222992","0.1464281976222992","0.1464918702840805","0.1464918702840805","0.1464918702840805"
"268","0.14743158221244812","0.14743158221244812","0.14743158221244812","0.14758887887001038","0.14758887887001038","0.14758887887001038"
"269","0.14753800630569458","0.14753800630569458","0.14753800630569458","0.14768564701080322","0.14768564701080322","0.14768564701080322"
"270","0.1474914699792862","0.1474914699792862","0.1474914699792862","0.1475345939397812","0.1475345939397812","0.1475345939397812"
"271","0.14796020090579987","0.14796020090579987","0.14796020090579987","0.14799650013446808","0.14799650013446808","0.14799650013446808"
"272","0.14795857667922974","0.14795857667922974","0.14795857667922974","0.14798671007156372","0.14798671007156372","0.14798671007156372"
"273","0.14890319108963013","0.14890319108963013","0.14890319108963013","0.14898721873760223","0.14898721873760223","0.14898721873760223"
"275","0.14619025588035583","0.14619025588035583","0.14619025588035583","0.1462683528661728","0.1462683528661728","0.1462683528661728"
"276","0.1472524106502533","0.1472524106502533","0.1472524106502533","0.14738112688064575","0.14738112688064575","0.14738112688064575"
"277","0.1481681913137436","0.1481681913137436","0.1481681913137436","0.1482006460428238","0.1482006460428238","0.1482006460428238"
"278","0.14809587597846985","0.14809587597846985","0.14809587597846985","0.1481611132621765","0.1481611132621765","0.1481611132621765"
"279","0.14795728027820587","0.14795728027820587","0.14795728027820587","0.14823800325393677","0.14823800325393677","0.14823800325393677"
"280","0.14769111573696136","0.14769111573696136","0.14769111573696136","0.14745141565799713","0.14745141565799713","0.14745141565799713"
"281","0.14687275886535645","0.14687275886535645","0.14687275886535645","0.14685632288455963","0.14685632288455963","0.14685632288455963"
"282","0.14786677062511444","0.14786677062511444","0.14786677062511444","0.1479773372411728","0.1479773372411728","0.1479773372411728"
"283","0.1493515968322754","0.1493515968322754","0.1493515968322754","0.1495112180709839","0.1495112180709839","0.1495112180709839"
"284","0.14545011520385742","0.14545011520385742","0.14545011520385742","0.1457175314426422","0.1457175314426422","0.1457175314426422"
"286","0.14747005701065063","0.14747005701065063","0.14747005701065063","0.14755120873451233","0.14755120873451233","0.14755120873451233"
"287","0.1462807059288025","0.1462807059288025","0.1462807059288025","0.1461639404296875","0.1461639404296875","0.1461639404296875"
"288","0.14587420225143433","0.14587420225143433","0.14587420225143433","0.1459289789199829","0.1459289789199829","0.1459289789199829"
"289","0.14701104164123535","0.14701104164123535","0.14701104164123535","0.14717774093151093","0.14717774093151093","0.14717774093151093"
"290","0.14712199568748474","0.14712199568748474","0.14712199568748474","0.1471119225025177","0.1471119225025177","0.1471119225025177"
"291","0.14741989970207214","0.14741989970207214","0.14741989970207214","0.1473780870437622","0.1473780870437622","0.1473780870437622"
"292","0.14654672145843506","0.14654672145843506","0.14654672145843506","0.14657019078731537","0.14657019078731537","0.14657019078731537"
"293","0.14658008515834808","0.14658008515834808","0.14658008515834808","0.1465739756822586","0.1465739756822586","0.1465739756822586"
"294","0.14686095714569092","0.14686095714569092","0.14686095714569092","0.1468474417924881","0.1468474417924881","0.1468474417924881"
"295","0.1476283222436905","0.1476283222436905","0.1476283222436905","0.14779318869113922","0.14779318869113922","0.14779318869113922"
"297","0.1489454209804535","0.1489454209804535","0.1489454209804535","0.14886385202407837","0.14886385202407837","0.14886385202407837"
"298","0.14631982147693634","0.14631982147693634","0.14631982147693634","0.1464051902294159","0.1464051902294159","0.1464051902294159"
"299","0.14807109534740448","0.14807109534740448","0.14807109534740448","0.1481911540031433","0.1481911540031433","0.1481911540031433"
"300","0.14852328598499298","0.14852328598499298","0.14852328598499298","0.148509219288826","0.148509219288826","0.148509219288826"
"301","0.14576447010040283","0.14576447010040283","0.14576447010040283","0.14587482810020447","0.14587482810020447","0.14587482810020447"
"302","0.1479516178369522","0.1479516178369522","0.1479516178369522","0.14803408086299896","0.14803408086299896","0.14803408086299896"
"303","0.14588040113449097","0.14588040113449097","0.14588040113449097","0.14584851264953613","0.14584851264953613","0.14584851264953613"
"304","0.1465633511543274","0.1465633511543274","0.1465633511543274","0.14655143022537231","0.14655143022537231","0.14655143022537231"
"305","0.1470584124326706","0.1470584124326706","0.1470584124326706","0.1471133679151535","0.1471133679151535","0.1471133679151535"
"306","0.14716525375843048","0.14716525375843048","0.14716525375843048","0.14723676443099976","0.14723676443099976","0.14723676443099976"
"308","0.14637666940689087","0.14637666940689087","0.14637666940689087","0.1463768631219864","0.1463768631219864","0.1463768631219864"
"309","0.14774736762046814","0.14774736762046814","0.14774736762046814","0.1479410082101822","0.1479410082101822","0.1479410082101822"
"310","0.14693216979503632","0.14693216979503632","0.14693216979503632","0.1470019668340683","0.1470019668340683","0.1470019668340683"
"311","0.14689214527606964","0.14689214527606964","0.14689214527606964","0.14685101807117462","0.14685101807117462","0.14685101807117462"
"312","0.14742760360240936","0.14742760360240936","0.14742760360240936","0.14743287861347198","0.14743287861347198","0.14743287861347198"
"313","0.14726869761943817","0.14726869761943817","0.14726869761943817","0.14744116365909576","0.14744116365909576","0.14744116365909576"
"314","0.14731386303901672","0.14731386303901672","0.14731386303901672","0.14714959263801575","0.14714959263801575","0.14714959263801575"
"315","0.14745229482650757","0.14745229482650757","0.14745229482650757","0.1474793404340744","0.1474793404340744","0.1474793404340744"
"316","0.14711076021194458","0.14711076021194458","0.14711076021194458","0.14722168445587158","0.14722168445587158","0.14722168445587158"
"317","0.14564387500286102","0.14564387500286102","0.14564387500286102","0.14564748108386993","0.14564748108386993","0.14564748108386993"
"319","0.14751335978507996","0.14751335978507996","0.14751335978507996","0.14757634699344635","0.14757634699344635","0.14757634699344635"
"320","0.14602628350257874","0.14602628350257874","0.14602628350257874","0.14604011178016663","0.14604011178016663","0.14604011178016663"
"321","0.14852631092071533","0.14852631092071533","0.14852631092071533","0.1486353874206543","0.1486353874206543","0.1486353874206543"
"322","0.14603039622306824","0.14603039622306824","0.14603039622306824","0.14604723453521729","0.14604723453521729","0.14604723453521729"
"323","0.14635656774044037","0.14635656774044037","0.14635656774044037","0.1463073194026947","0.1463073194026947","0.1463073194026947"
"324","0.14671777188777924","0.14671777188777924","0.14671777188777924","0.14690935611724854","0.14690935611724854","0.14690935611724854"
"325","0.14661774039268494","0.14661774039268494","0.14661774039268494","0.1466585397720337","0.1466585397720337","0.1466585397720337"
"326","0.14667083323001862","0.14667083323001862","0.14667083323001862","0.14671741425991058","0.14671741425991058","0.14671741425991058"
"327","0.14727111160755157","0.14727111160755157","0.14727111160755157","0.14721892774105072","0.14721892774105072","0.14721892774105072"
"328","0.14787930250167847","0.14787930250167847","0.14787930250167847","0.14800123870372772","0.14800123870372772","0.14800123870372772"
"330","0.1460023671388626","0.1460023671388626","0.1460023671388626","0.1461409330368042","0.1461409330368042","0.1461409330368042"
"331","0.14626826345920563","0.14626826345920563","0.14626826345920563","0.1462060809135437","0.1462060809135437","0.1462060809135437"
"332","0.14514699578285217","0.14514699578285217","0.14514699578285217","0.1452045887708664","0.1452045887708664","0.1452045887708664"
"333","0.1453036665916443","0.1453036665916443","0.1453036665916443","0.14529843628406525","0.14529843628406525","0.14529843628406525"
"334","0.1472102254629135","0.1472102254629135","0.1472102254629135","0.14725008606910706","0.14725008606910706","0.14725008606910706"
"335","0.14683541655540466","0.14683541655540466","0.14683541655540466","0.14686112105846405","0.14686112105846405","0.14686112105846405"
"336","0.14649061858654022","0.14649061858654022","0.14649061858654022","0.1466485559940338","0.1466485559940338","0.1466485559940338"
"337","0.1469378024339676","0.1469378024339676","0.1469378024339676","0.14692135155200958","0.14692135155200958","0.14692135155200958"
"338","0.14517518877983093","0.14517518877983093","0.14517518877983093","0.145226389169693","0.145226389169693","0.145226389169693"
"339","0.14470529556274414","0.14470529556274414","0.14470529556274414","0.14471441507339478","0.14471441507339478","0.14471441507339478"
"341","0.1454809010028839","0.1454809010028839","0.1454809010028839","0.14558684825897217","0.14558684825897217","0.14558684825897217"
"342","0.14682318270206451","0.14682318270206451","0.14682318270206451","0.14690066874027252","0.14690066874027252","0.14690066874027252"
"343","0.14582306146621704","0.14582306146621704","0.14582306146621704","0.1458473652601242","0.1458473652601242","0.1458473652601242"
"344","0.14878259599208832","0.14878259599208832","0.14878259599208832","0.14887560904026031","0.14887560904026031","0.14887560904026031"
"345","0.1467462033033371","0.1467462033033371","0.1467462033033371","0.14660659432411194","0.14660659432411194","0.14660659432411194"
"346","0.14627143740653992","0.14627143740653992","0.14627143740653992","0.1462271809577942","0.1462271809577942","0.1462271809577942"
"347","0.1472553014755249","0.1472553014755249","0.1472553014755249","0.14724498987197876","0.14724498987197876","0.14724498987197876"
"348","0.14605383574962616","0.14605383574962616","0.14605383574962616","0.14607176184654236","0.14607176184654236","0.14607176184654236"
"349","0.14541886746883392","0.14541886746883392","0.14541886746883392","0.1455603837966919","0.1455603837966919","0.1455603837966919"
"350","0.14628201723098755","0.14628201723098755","0.14628201723098755","0.14634305238723755","0.14634305238723755","0.14634305238723755"
"352","0.14656415581703186","0.14656415581703186","0.14656415581703186","0.14665541052818298","0.14665541052818298","0.14665541052818298"
"353","0.1480114609003067","0.1480114609003067","0.1480114609003067","0.14805203676223755","0.14805203676223755","0.14805203676223755"
"354","0.14599992334842682","0.14599992334842682","0.14599992334842682","0.1460670828819275","0.1460670828819275","0.1460670828819275"
"355","0.14812356233596802","0.14812356233596802","0.14812356233596802","0.14803862571716309","0.14803862571716309","0.14803862571716309"
"356","0.14630302786827087","0.14630302786827087","0.14630302786827087","0.1463489830493927","0.1463489830493927","0.1463489830493927"
"357","0.14679895341396332","0.14679895341396332","0.14679895341396332","0.146990105509758","0.146990105509758","0.146990105509758"
"358","0.1467469036579132","0.1467469036579132","0.1467469036579132","0.1467832624912262","0.1467832624912262","0.1467832624912262"
"359","0.1471131145954132","0.1471131145954132","0.1471131145954132","0.14722567796707153","0.14722567796707153","0.14722567796707153"
"360","0.14655537903308868","0.14655537903308868","0.14655537903308868","0.14659637212753296","0.14659637212753296","0.14659637212753296"
"361","0.14549750089645386","0.14549750089645386","0.14549750089645386","0.14552098512649536","0.14552098512649536","0.14552098512649536"
"363","0.14747321605682373","0.14747321605682373","0.14747321605682373","0.14748969674110413","0.14748969674110413","0.14748969674110413"
"364","0.14669114351272583","0.14669114351272583","0.14669114351272583","0.14654096961021423","0.14654096961021423","0.14654096961021423"
"365","0.14709752798080444","0.14709752798080444","0.14709752798080444","0.14710813760757446","0.14710813760757446","0.14710813760757446"
"366","0.14688649773597717","0.14688649773597717","0.14688649773597717","0.14700408279895782","0.14700408279895782","0.14700408279895782"
"367","0.14519542455673218","0.14519542455673218","0.14519542455673218","0.14526382088661194","0.14526382088661194","0.14526382088661194"
"368","0.14651556313037872","0.14651556313037872","0.14651556313037872","0.14654316008090973","0.14654316008090973","0.14654316008090973"
"369","0.14683686196804047","0.14683686196804047","0.14683686196804047","0.1469615250825882","0.1469615250825882","0.1469615250825882"
"370","0.1442154496908188","0.1442154496908188","0.1442154496908188","0.1441517025232315","0.1441517025232315","0.1441517025232315"
"371","0.14675335586071014","0.14675335586071014","0.14675335586071014","0.14671064913272858","0.14671064913272858","0.14671064913272858"
"372","0.14651185274124146","0.14651185274124146","0.14651185274124146","0.14656227827072144","0.14656227827072144","0.14656227827072144"
"374","0.14771002531051636","0.14771002531051636","0.14771002531051636","0.14762188494205475","0.14762188494205475","0.14762188494205475"
"375","0.1448594629764557","0.1448594629764557","0.1448594629764557","0.14475643634796143","0.14475643634796143","0.14475643634796143"
"376","0.14732427895069122","0.14732427895069122","0.14732427895069122","0.14727865159511566","0.14727865159511566","0.14727865159511566"
"377","0.14697878062725067","0.14697878062725067","0.14697878062725067","0.14683695137500763","0.14683695137500763","0.14683695137500763"
"378","0.14483441412448883","0.14483441412448883","0.14483441412448883","0.14496737718582153","0.14496737718582153","0.14496737718582153"
"379","0.1450396031141281","0.1450396031141281","0.1450396031141281","0.14515262842178345","0.14515262842178345","0.14515262842178345"
"380","0.14546814560890198","0.14546814560890198","0.14546814560890198","0.1454552859067917","0.1454552859067917","0.1454552859067917"
"381","0.14551538228988647","0.14551538228988647","0.14551538228988647","0.14559496939182281","0.14559496939182281","0.14559496939182281"
"382","0.1473436951637268","0.1473436951637268","0.1473436951637268","0.14735911786556244","0.14735911786556244","0.14735911786556244"
"383","0.1457386165857315","0.1457386165857315","0.1457386165857315","0.14580301940441132","0.14580301940441132","0.14580301940441132"
"385","0.14664722979068756","0.14664722979068756","0.14664722979068756","0.14663609862327576","0.14663609862327576","0.14663609862327576"
"386","0.14432068169116974","0.14432068169116974","0.14432068169116974","0.14432959258556366","0.14432959258556366","0.14432959258556366"
"387","0.14784270524978638","0.14784270524978638","0.14784270524978638","0.14794479310512543","0.14794479310512543","0.14794479310512543"
"388","0.145433709025383","0.145433709025383","0.145433709025383","0.1454138457775116","0.1454138457775116","0.1454138457775116"
"389","0.1481177806854248","0.1481177806854248","0.1481177806854248","0.14813604950904846","0.14813604950904846","0.14813604950904846"
"390","0.14495673775672913","0.14495673775672913","0.14495673775672913","0.14503170549869537","0.14503170549869537","0.14503170549869537"
"391","0.146500825881958","0.146500825881958","0.146500825881958","0.14642484486103058","0.14642484486103058","0.14642484486103058"
"392","0.14686112105846405","0.14686112105846405","0.14686112105846405","0.14702293276786804","0.14702293276786804","0.14702293276786804"
"393","0.14613023400306702","0.14613023400306702","0.14613023400306702","0.1459904909133911","0.1459904909133911","0.1459904909133911"
"394","0.14667297899723053","0.14667297899723053","0.14667297899723053","0.1467997133731842","0.1467997133731842","0.1467997133731842"
"396","0.14629434049129486","0.14629434049129486","0.14629434049129486","0.1462586373090744","0.1462586373090744","0.1462586373090744"
"397","0.1451285034418106","0.1451285034418106","0.1451285034418106","0.14505058526992798","0.14505058526992798","0.14505058526992798"
"398","0.14778754115104675","0.14778754115104675","0.14778754115104675","0.147842675447464","0.147842675447464","0.147842675447464"
"399","0.1465459018945694","0.1465459018945694","0.1465459018945694","0.14657409489154816","0.14657409489154816","0.14657409489154816"
"400","0.14519216120243073","0.14519216120243073","0.14519216120243073","0.14548198878765106","0.14548198878765106","0.14548198878765106"
"401","0.14597269892692566","0.14597269892692566","0.14597269892692566","0.14598464965820312","0.14598464965820312","0.14598464965820312"
"402","0.1467336267232895","0.1467336267232895","0.1467336267232895","0.14675097167491913","0.14675097167491913","0.14675097167491913"
"403","0.14671827852725983","0.14671827852725983","0.14671827852725983","0.14656423032283783","0.14656423032283783","0.14656423032283783"
"404","0.1468491405248642","0.1468491405248642","0.1468491405248642","0.1468932181596756","0.1468932181596756","0.1468932181596756"
"405","0.14433327317237854","0.14433327317237854","0.14433327317237854","0.14432625472545624","0.14432625472545624","0.14432625472545624"
"407","0.14587360620498657","0.14587360620498657","0.14587360620498657","0.1459231972694397","0.1459231972694397","0.1459231972694397"
"408","0.14756427705287933","0.14756427705287933","0.14756427705287933","0.14749367535114288","0.14749367535114288","0.14749367535114288"
"409","0.1446802169084549","0.1446802169084549","0.1446802169084549","0.1447572112083435","0.1447572112083435","0.1447572112083435"
"410","0.147141233086586","0.147141233086586","0.147141233086586","0.14718861877918243","0.14718861877918243","0.14718861877918243"
"411","0.14545433223247528","0.14545433223247528","0.14545433223247528","0.14558054506778717","0.14558054506778717","0.14558054506778717"
"412","0.14418184757232666","0.14418184757232666","0.14418184757232666","0.14427557587623596","0.14427557587623596","0.14427557587623596"
"413","0.1452031433582306","0.1452031433582306","0.1452031433582306","0.14517077803611755","0.14517077803611755","0.14517077803611755"
"414","0.14484672248363495","0.14484672248363495","0.14484672248363495","0.14485301077365875","0.14485301077365875","0.14485301077365875"
"415","0.14559797942638397","0.14559797942638397","0.14559797942638397","0.14561159908771515","0.14561159908771515","0.14561159908771515"
"416","0.14724263548851013","0.14724263548851013","0.14724263548851013","0.1472530961036682","0.1472530961036682","0.1472530961036682"
"418","0.14462722837924957","0.14462722837924957","0.14462722837924957","0.1445843130350113","0.1445843130350113","0.1445843130350113"
"419","0.14437712728977203","0.14437712728977203","0.14437712728977203","0.1443522721529007","0.1443522721529007","0.1443522721529007"
"420","0.14675721526145935","0.14675721526145935","0.14675721526145935","0.14685288071632385","0.14685288071632385","0.14685288071632385"
"421","0.14490167796611786","0.14490167796611786","0.14490167796611786","0.144833505153656","0.144833505153656","0.144833505153656"
"422","0.1477590948343277","0.1477590948343277","0.1477590948343277","0.1476389765739441","0.1476389765739441","0.1476389765739441"
"423","0.14534278213977814","0.14534278213977814","0.14534278213977814","0.14539484679698944","0.14539484679698944","0.14539484679698944"
"424","0.1457819789648056","0.1457819789648056","0.1457819789648056","0.14591453969478607","0.14591453969478607","0.14591453969478607"
"425","0.14447608590126038","0.14447608590126038","0.14447608590126038","0.1445227414369583","0.1445227414369583","0.1445227414369583"
"426","0.14677682518959045","0.14677682518959045","0.14677682518959045","0.14697812497615814","0.14697812497615814","0.14697812497615814"
"427","0.14574947953224182","0.14574947953224182","0.14574947953224182","0.14573551714420319","0.14573551714420319","0.14573551714420319"
"429","0.147467702627182","0.147467702627182","0.147467702627182","0.14740817248821259","0.14740817248821259","0.14740817248821259"
"430","0.14653804898262024","0.14653804898262024","0.14653804898262024","0.1465250849723816","0.1465250849723816","0.1465250849723816"
"431","0.14462657272815704","0.14462657272815704","0.14462657272815704","0.14468684792518616","0.14468684792518616","0.14468684792518616"
"432","0.14691881835460663","0.14691881835460663","0.14691881835460663","0.146940216422081","0.146940216422081","0.146940216422081"
"433","0.14568740129470825","0.14568740129470825","0.14568740129470825","0.1456746906042099","0.1456746906042099","0.1456746906042099"
"434","0.14534783363342285","0.14534783363342285","0.14534783363342285","0.14532802999019623","0.14532802999019623","0.14532802999019623"
"435","0.14581966400146484","0.14581966400146484","0.14581966400146484","0.14575797319412231","0.14575797319412231","0.14575797319412231"
"436","0.14671246707439423","0.14671246707439423","0.14671246707439423","0.1467873454093933","0.1467873454093933","0.1467873454093933"
"437","0.14585843682289124","0.14585843682289124","0.14585843682289124","0.1459318995475769","0.1459318995475769","0.1459318995475769"
"438","0.14640118181705475","0.14640118181705475","0.14640118181705475","0.14644679427146912","0.14644679427146912","0.14644679427146912"
"440","0.14519332349300385","0.14519332349300385","0.14519332349300385","0.14521509408950806","0.14521509408950806","0.14521509408950806"
"441","0.14575107395648956","0.14575107395648956","0.14575107395648956","0.145885169506073","0.145885169506073","0.145885169506073"
"442","0.1462486982345581","0.1462486982345581","0.1462486982345581","0.1462961882352829","0.1462961882352829","0.1462961882352829"
"443","0.14543527364730835","0.14543527364730835","0.14543527364730835","0.1454050987958908","0.1454050987958908","0.1454050987958908"
"444","0.14589332044124603","0.14589332044124603","0.14589332044124603","0.14598697423934937","0.14598697423934937","0.14598697423934937"
"445","0.14610762894153595","0.14610762894153595","0.14610762894153595","0.1462310403585434","0.1462310403585434","0.1462310403585434"
"446","0.14477339386940002","0.14477339386940002","0.14477339386940002","0.1448373645544052","0.1448373645544052","0.1448373645544052"
"447","0.14497478306293488","0.14497478306293488","0.14497478306293488","0.14506518840789795","0.14506518840789795","0.14506518840789795"
"448","0.14579345285892487","0.14579345285892487","0.14579345285892487","0.14578530192375183","0.14578530192375183","0.14578530192375183"
"449","0.14598341286182404","0.14598341286182404","0.14598341286182404","0.14599420130252838","0.14599420130252838","0.14599420130252838"
"451","0.14683039486408234","0.14683039486408234","0.14683039486408234","0.14689908921718597","0.14689908921718597","0.14689908921718597"
"452","0.1455748826265335","0.1455748826265335","0.1455748826265335","0.14555923640727997","0.14555923640727997","0.14555923640727997"
"453","0.1453447788953781","0.1453447788953781","0.1453447788953781","0.14534948766231537","0.14534948766231537","0.14534948766231537"
"454","0.14531868696212769","0.14531868696212769","0.14531868696212769","0.14537353813648224","0.14537353813648224","0.14537353813648224"
"455","0.14630773663520813","0.14630773663520813","0.14630773663520813","0.14606806635856628","0.14606806635856628","0.14606806635856628"
"456","0.14577127993106842","0.14577127993106842","0.14577127993106842","0.14580298960208893","0.14580298960208893","0.14580298960208893"
"457","0.14647315442562103","0.14647315442562103","0.14647315442562103","0.1465718150138855","0.1465718150138855","0.1465718150138855"
"458","0.14770962297916412","0.14770962297916412","0.14770962297916412","0.1473938375711441","0.1473938375711441","0.1473938375711441"
"459","0.14501190185546875","0.14501190185546875","0.14501190185546875","0.1450989544391632","0.1450989544391632","0.1450989544391632"
"460","0.14526905119419098","0.14526905119419098","0.14526905119419098","0.1453363299369812","0.1453363299369812","0.1453363299369812"
"462","0.1446104645729065","0.1446104645729065","0.1446104645729065","0.14473854005336761","0.14473854005336761","0.14473854005336761"
"463","0.14454767107963562","0.14454767107963562","0.14454767107963562","0.14450491964817047","0.14450491964817047","0.14450491964817047"
"464","0.14387749135494232","0.14387749135494232","0.14387749135494232","0.14393267035484314","0.14393267035484314","0.14393267035484314"
"465","0.14522503316402435","0.14522503316402435","0.14522503316402435","0.14525775611400604","0.14525775611400604","0.14525775611400604"
"466","0.14697952568531036","0.14697952568531036","0.14697952568531036","0.14711210131645203","0.14711210131645203","0.14711210131645203"
"467","0.14589956402778625","0.14589956402778625","0.14589956402778625","0.14584296941757202","0.14584296941757202","0.14584296941757202"
"468","0.145080104470253","0.145080104470253","0.145080104470253","0.1451394110918045","0.1451394110918045","0.1451394110918045"
"469","0.14545632898807526","0.14545632898807526","0.14545632898807526","0.14550217986106873","0.14550217986106873","0.14550217986106873"
"470","0.14561301469802856","0.14561301469802856","0.14561301469802856","0.14562290906906128","0.14562290906906128","0.14562290906906128"
"471","0.14520719647407532","0.14520719647407532","0.14520719647407532","0.1452193558216095","0.1452193558216095","0.1452193558216095"
"473","0.14420844614505768","0.14420844614505768","0.14420844614505768","0.1442277878522873","0.1442277878522873","0.1442277878522873"
"474","0.14488334953784943","0.14488334953784943","0.14488334953784943","0.14494620263576508","0.14494620263576508","0.14494620263576508"
"475","0.1450376957654953","0.1450376957654953","0.1450376957654953","0.14508315920829773","0.14508315920829773","0.14508315920829773"
"476","0.14589495956897736","0.14589495956897736","0.14589495956897736","0.1458643078804016","0.1458643078804016","0.1458643078804016"
"477","0.14675015211105347","0.14675015211105347","0.14675015211105347","0.14670433104038239","0.14670433104038239","0.14670433104038239"
"478","0.14578470587730408","0.14578470587730408","0.14578470587730408","0.14583902060985565","0.14583902060985565","0.14583902060985565"
"479","0.1443614363670349","0.1443614363670349","0.1443614363670349","0.14433731138706207","0.14433731138706207","0.14433731138706207"
"480","0.14528116583824158","0.14528116583824158","0.14528116583824158","0.14527058601379395","0.14527058601379395","0.14527058601379395"
"481","0.1445736289024353","0.1445736289024353","0.1445736289024353","0.1445583552122116","0.1445583552122116","0.1445583552122116"
"482","0.14588142931461334","0.14588142931461334","0.14588142931461334","0.14587534964084625","0.14587534964084625","0.14587534964084625"
"484","0.14514803886413574","0.14514803886413574","0.14514803886413574","0.14496086537837982","0.14496086537837982","0.14496086537837982"
"485","0.14534662663936615","0.14534662663936615","0.14534662663936615","0.1454351842403412","0.1454351842403412","0.1454351842403412"
"486","0.144568532705307","0.144568532705307","0.144568532705307","0.1445464938879013","0.1445464938879013","0.1445464938879013"
"487","0.14609679579734802","0.14609679579734802","0.14609679579734802","0.14609137177467346","0.14609137177467346","0.14609137177467346"
"488","0.1465843915939331","0.1465843915939331","0.1465843915939331","0.1465996503829956","0.1465996503829956","0.1465996503829956"
"489","0.14553865790367126","0.14553865790367126","0.14553865790367126","0.14553698897361755","0.14553698897361755","0.14553698897361755"
"490","0.14700454473495483","0.14700454473495483","0.14700454473495483","0.1470007300376892","0.1470007300376892","0.1470007300376892"
"491","0.14485782384872437","0.14485782384872437","0.14485782384872437","0.144989475607872","0.144989475607872","0.144989475607872"
"492","0.1462256759405136","0.1462256759405136","0.1462256759405136","0.14627516269683838","0.14627516269683838","0.14627516269683838"
"493","0.14550235867500305","0.14550235867500305","0.14550235867500305","0.14544843137264252","0.14544843137264252","0.14544843137264252"
"495","0.14424653351306915","0.14424653351306915","0.14424653351306915","0.1442604660987854","0.1442604660987854","0.1442604660987854"
"496","0.14456118643283844","0.14456118643283844","0.14456118643283844","0.14449629187583923","0.14449629187583923","0.14449629187583923"
"497","0.14415596425533295","0.14415596425533295","0.14415596425533295","0.14413627982139587","0.14413627982139587","0.14413627982139587"
"498","0.1463826298713684","0.1463826298713684","0.1463826298713684","0.14645206928253174","0.14645206928253174","0.14645206928253174"
"499","0.14451481401920319","0.14451481401920319","0.14451481401920319","0.14453718066215515","0.14453718066215515","0.14453718066215515"
"500","0.14631319046020508","0.14631319046020508","0.14631319046020508","0.14625844359397888","0.14625844359397888","0.14625844359397888"
"501","0.14589619636535645","0.14589619636535645","0.14589619636535645","0.1459067463874817","0.1459067463874817","0.1459067463874817"
"502","0.14533916115760803","0.14533916115760803","0.14533916115760803","0.14527158439159393","0.14527158439159393","0.14527158439159393"
"503","0.14550156891345978","0.14550156891345978","0.14550156891345978","0.14561419188976288","0.14561419188976288","0.14561419188976288"
"504","0.14530576765537262","0.14530576765537262","0.14530576765537262","0.14523416757583618","0.14523416757583618","0.14523416757583618"
"506","0.14530572295188904","0.14530572295188904","0.14530572295188904","0.14523592591285706","0.14523592591285706","0.14523592591285706"
"507","0.14615969359874725","0.14615969359874725","0.14615969359874725","0.14628222584724426","0.14628222584724426","0.14628222584724426"
"508","0.14574240148067474","0.14574240148067474","0.14574240148067474","0.14566734433174133","0.14566734433174133","0.14566734433174133"
"509","0.14404228329658508","0.14404228329658508","0.14404228329658508","0.1440778374671936","0.1440778374671936","0.1440778374671936"
"510","0.14471027255058289","0.14471027255058289","0.14471027255058289","0.1447940468788147","0.1447940468788147","0.1447940468788147"
"511","0.14466078579425812","0.14466078579425812","0.14466078579425812","0.14467677474021912","0.14467677474021912","0.14467677474021912"
"512","0.14556221663951874","0.14556221663951874","0.14556221663951874","0.14559167623519897","0.14559167623519897","0.14559167623519897"
"513","0.14391380548477173","0.14391380548477173","0.14391380548477173","0.14385885000228882","0.14385885000228882","0.14385885000228882"
"514","0.144939124584198","0.144939124584198","0.144939124584198","0.14501729607582092","0.14501729607582092","0.14501729607582092"
"515","0.14447687566280365","0.14447687566280365","0.14447687566280365","0.1445876657962799","0.1445876657962799","0.1445876657962799"
"517","0.1455325186252594","0.1455325186252594","0.1455325186252594","0.14551475644111633","0.14551475644111633","0.14551475644111633"
"518","0.14536286890506744","0.14536286890506744","0.14536286890506744","0.14512775838375092","0.14512775838375092","0.14512775838375092"
"519","0.1453164517879486","0.1453164517879486","0.1453164517879486","0.14523932337760925","0.14523932337760925","0.14523932337760925"
"520","0.14463216066360474","0.14463216066360474","0.14463216066360474","0.14454583823680878","0.14454583823680878","0.14454583823680878"
"521","0.14397095143795013","0.14397095143795013","0.14397095143795013","0.1440161168575287","0.1440161168575287","0.1440161168575287"
"522","0.1443457305431366","0.1443457305431366","0.1443457305431366","0.1443236619234085","0.1443236619234085","0.1443236619234085"
"523","0.1450415551662445","0.1450415551662445","0.1450415551662445","0.14505785703659058","0.14505785703659058","0.14505785703659058"
"524","0.14577409625053406","0.14577409625053406","0.14577409625053406","0.14581678807735443","0.14581678807735443","0.14581678807735443"
"525","0.1460047960281372","0.1460047960281372","0.1460047960281372","0.1458933800458908","0.1458933800458908","0.1458933800458908"
"526","0.14491622149944305","0.14491622149944305","0.14491622149944305","0.14470617473125458","0.14470617473125458","0.14470617473125458"
