"Step","oxford_flowers102-colu-conv2d - train/loss","oxford_flowers102-colu-conv2d - train/loss__MIN","oxford_flowers102-colu-conv2d - train/loss__MAX","oxford_flowers102-relu-conv2d - train/loss","oxford_flowers102-relu-conv2d - train/loss__MIN","oxford_flowers102-relu-conv2d - train/loss__MAX"
"259","0.03037041611969471","0.03037041611969471","0.03037041611969471","0.0359228253364563","0.0359228253364563","0.0359228253364563"
"260","0.030615927651524544","0.030615927651524544","0.030615927651524544","0.03627888113260269","0.03627888113260269","0.03627888113260269"
"261","0.0300922729074955","0.0300922729074955","0.0300922729074955","0.03580460324883461","0.03580460324883461","0.03580460324883461"
"262","0.030525486916303635","0.030525486916303635","0.030525486916303635","0.036157988011837006","0.036157988011837006","0.036157988011837006"
"264","0.029585648328065872","0.029585648328065872","0.029585648328065872","0.03543495759367943","0.03543495759367943","0.03543495759367943"
"265","0.03010275587439537","0.03010275587439537","0.03010275587439537","0.035793039947748184","0.035793039947748184","0.035793039947748184"
"266","0.0299009270966053","0.0299009270966053","0.0299009270966053","0.03568637743592262","0.03568637743592262","0.03568637743592262"
"267","0.03071746416389942","0.03071746416389942","0.03071746416389942","0.03630103915929794","0.03630103915929794","0.03630103915929794"
"268","0.02947421744465828","0.02947421744465828","0.02947421744465828","0.03498833253979683","0.03498833253979683","0.03498833253979683"
"269","0.02964424341917038","0.02964424341917038","0.02964424341917038","0.035226501524448395","0.035226501524448395","0.035226501524448395"
"270","0.030072655528783798","0.030072655528783798","0.030072655528783798","0.03587419167160988","0.03587419167160988","0.03587419167160988"
"271","0.030453620478510857","0.030453620478510857","0.030453620478510857","0.03631635382771492","0.03631635382771492","0.03631635382771492"
"272","0.029720354825258255","0.029720354825258255","0.029720354825258255","0.03553861752152443","0.03553861752152443","0.03553861752152443"
"273","0.029050469398498535","0.029050469398498535","0.029050469398498535","0.03469555079936981","0.03469555079936981","0.03469555079936981"
"275","0.02950388751924038","0.02950388751924038","0.02950388751924038","0.03505273908376694","0.03505273908376694","0.03505273908376694"
"276","0.029600583016872406","0.029600583016872406","0.029600583016872406","0.035565584897994995","0.035565584897994995","0.035565584897994995"
"277","0.029150886461138725","0.029150886461138725","0.029150886461138725","0.03517868369817734","0.03517868369817734","0.03517868369817734"
"278","0.0294134933501482","0.0294134933501482","0.0294134933501482","0.035554368048906326","0.035554368048906326","0.035554368048906326"
"279","0.029911549761891365","0.029911549761891365","0.029911549761891365","0.03563430532813072","0.03563430532813072","0.03563430532813072"
"280","0.029060566797852516","0.029060566797852516","0.029060566797852516","0.03449002653360367","0.03449002653360367","0.03449002653360367"
"281","0.02895214594900608","0.02895214594900608","0.02895214594900608","0.034466423094272614","0.034466423094272614","0.034466423094272614"
"282","0.02813425473868847","0.02813425473868847","0.02813425473868847","0.03344811871647835","0.03344811871647835","0.03344811871647835"
"283","0.02837110497057438","0.02837110497057438","0.02837110497057438","0.03400428220629692","0.03400428220629692","0.03400428220629692"
"284","0.029105013236403465","0.029105013236403465","0.029105013236403465","0.03480188921093941","0.03480188921093941","0.03480188921093941"
"286","0.028190357610583305","0.028190357610583305","0.028190357610583305","0.0338970348238945","0.0338970348238945","0.0338970348238945"
"287","0.028962571173906326","0.028962571173906326","0.028962571173906326","0.034870997071266174","0.034870997071266174","0.034870997071266174"
"288","0.02852998487651348","0.02852998487651348","0.02852998487651348","0.03394864499568939","0.03394864499568939","0.03394864499568939"
"289","0.02871859073638916","0.02871859073638916","0.02871859073638916","0.03453945368528366","0.03453945368528366","0.03453945368528366"
"290","0.0286417119204998","0.0286417119204998","0.0286417119204998","0.03420274332165718","0.03420274332165718","0.03420274332165718"
"291","0.02748841978609562","0.02748841978609562","0.02748841978609562","0.03306915611028671","0.03306915611028671","0.03306915611028671"
"292","0.02798844315111637","0.02798844315111637","0.02798844315111637","0.03361111506819725","0.03361111506819725","0.03361111506819725"
"293","0.028094328939914703","0.028094328939914703","0.028094328939914703","0.03361133113503456","0.03361133113503456","0.03361133113503456"
"294","0.02752620540559292","0.02752620540559292","0.02752620540559292","0.03323262929916382","0.03323262929916382","0.03323262929916382"
"295","0.02813437022268772","0.02813437022268772","0.02813437022268772","0.033774301409721375","0.033774301409721375","0.033774301409721375"
"297","0.028055157512426376","0.028055157512426376","0.028055157512426376","0.033630918711423874","0.033630918711423874","0.033630918711423874"
"298","0.027874179184436798","0.027874179184436798","0.027874179184436798","0.033310845494270325","0.033310845494270325","0.033310845494270325"
"299","0.02822614274919033","0.02822614274919033","0.02822614274919033","0.03397512063384056","0.03397512063384056","0.03397512063384056"
"300","0.027853073552250862","0.027853073552250862","0.027853073552250862","0.03336969017982483","0.03336969017982483","0.03336969017982483"
"301","0.028236903250217438","0.028236903250217438","0.028236903250217438","0.03388562053442001","0.03388562053442001","0.03388562053442001"
"302","0.026728538796305656","0.026728538796305656","0.026728538796305656","0.03204812481999397","0.03204812481999397","0.03204812481999397"
"303","0.02807890623807907","0.02807890623807907","0.02807890623807907","0.033588677644729614","0.033588677644729614","0.033588677644729614"
"304","0.027046186849474907","0.027046186849474907","0.027046186849474907","0.03245772793889046","0.03245772793889046","0.03245772793889046"
"305","0.027617188170552254","0.027617188170552254","0.027617188170552254","0.03325146064162254","0.03325146064162254","0.03325146064162254"
"306","0.028789067640900612","0.028789067640900612","0.028789067640900612","0.03427313268184662","0.03427313268184662","0.03427313268184662"
"308","0.027432093396782875","0.027432093396782875","0.027432093396782875","0.032783668488264084","0.032783668488264084","0.032783668488264084"
"309","0.027711359784007072","0.027711359784007072","0.027711359784007072","0.03324820473790169","0.03324820473790169","0.03324820473790169"
"310","0.02675725519657135","0.02675725519657135","0.02675725519657135","0.03239533305168152","0.03239533305168152","0.03239533305168152"
"311","0.02712719701230526","0.02712719701230526","0.02712719701230526","0.032594192773103714","0.032594192773103714","0.032594192773103714"
"312","0.02726644091308117","0.02726644091308117","0.02726644091308117","0.03282012790441513","0.03282012790441513","0.03282012790441513"
"313","0.028542835265398026","0.028542835265398026","0.028542835265398026","0.033876970410346985","0.033876970410346985","0.033876970410346985"
"314","0.027355069294571877","0.027355069294571877","0.027355069294571877","0.033028457313776016","0.033028457313776016","0.033028457313776016"
"315","0.028421320021152496","0.028421320021152496","0.028421320021152496","0.03394296020269394","0.03394296020269394","0.03394296020269394"
"316","0.02703017182648182","0.02703017182648182","0.02703017182648182","0.03244511038064957","0.03244511038064957","0.03244511038064957"
"317","0.026748623698949814","0.026748623698949814","0.026748623698949814","0.032440800219774246","0.032440800219774246","0.032440800219774246"
"319","0.026929285377264023","0.026929285377264023","0.026929285377264023","0.032401807606220245","0.032401807606220245","0.032401807606220245"
"320","0.026200326159596443","0.026200326159596443","0.026200326159596443","0.03197020664811134","0.03197020664811134","0.03197020664811134"
"321","0.027146730571985245","0.027146730571985245","0.027146730571985245","0.03265814483165741","0.03265814483165741","0.03265814483165741"
"322","0.026009561493992805","0.026009561493992805","0.026009561493992805","0.031504347920417786","0.031504347920417786","0.031504347920417786"
"323","0.025860188528895378","0.025860188528895378","0.025860188528895378","0.03125376254320145","0.03125376254320145","0.03125376254320145"
"324","0.027271009981632233","0.027271009981632233","0.027271009981632233","0.03273762762546539","0.03273762762546539","0.03273762762546539"
"325","0.027108706533908844","0.027108706533908844","0.027108706533908844","0.03231682628393173","0.03231682628393173","0.03231682628393173"
"326","0.026544837281107903","0.026544837281107903","0.026544837281107903","0.03189758583903313","0.03189758583903313","0.03189758583903313"
"327","0.026212362572550774","0.026212362572550774","0.026212362572550774","0.03140493482351303","0.03140493482351303","0.03140493482351303"
"328","0.025781109929084778","0.025781109929084778","0.025781109929084778","0.03132253512740135","0.03132253512740135","0.03132253512740135"
"330","0.027751412242650986","0.027751412242650986","0.027751412242650986","0.03319040685892105","0.03319040685892105","0.03319040685892105"
"331","0.02646268904209137","0.02646268904209137","0.02646268904209137","0.031978994607925415","0.031978994607925415","0.031978994607925415"
"332","0.026627935469150543","0.026627935469150543","0.026627935469150543","0.031969085335731506","0.031969085335731506","0.031969085335731506"
"333","0.02525991201400757","0.02525991201400757","0.02525991201400757","0.030415810644626617","0.030415810644626617","0.030415810644626617"
"334","0.025918330997228622","0.025918330997228622","0.025918330997228622","0.03125154972076416","0.03125154972076416","0.03125154972076416"
"335","0.02610592171549797","0.02610592171549797","0.02610592171549797","0.03143216669559479","0.03143216669559479","0.03143216669559479"
"336","0.026432745158672333","0.026432745158672333","0.026432745158672333","0.0316874124109745","0.0316874124109745","0.0316874124109745"
"337","0.02555718645453453","0.02555718645453453","0.02555718645453453","0.030861368402838707","0.030861368402838707","0.030861368402838707"
"338","0.02555757761001587","0.02555757761001587","0.02555757761001587","0.030749959871172905","0.030749959871172905","0.030749959871172905"
"339","0.025471867993474007","0.025471867993474007","0.025471867993474007","0.030534137040376663","0.030534137040376663","0.030534137040376663"
"341","0.026872865855693817","0.026872865855693817","0.026872865855693817","0.031995002180337906","0.031995002180337906","0.031995002180337906"
"342","0.025940360501408577","0.025940360501408577","0.025940360501408577","0.031243402510881424","0.031243402510881424","0.031243402510881424"
"343","0.02601420320570469","0.02601420320570469","0.02601420320570469","0.031270336359739304","0.031270336359739304","0.031270336359739304"
"344","0.026146329939365387","0.026146329939365387","0.026146329939365387","0.03152996301651001","0.03152996301651001","0.03152996301651001"
"345","0.025748159736394882","0.025748159736394882","0.025748159736394882","0.030919594690203667","0.030919594690203667","0.030919594690203667"
"346","0.026629796251654625","0.026629796251654625","0.026629796251654625","0.031823210418224335","0.031823210418224335","0.031823210418224335"
"347","0.02533029019832611","0.02533029019832611","0.02533029019832611","0.030632035806775093","0.030632035806775093","0.030632035806775093"
"348","0.025178516283631325","0.025178516283631325","0.025178516283631325","0.030518533661961555","0.030518533661961555","0.030518533661961555"
"349","0.02486429736018181","0.02486429736018181","0.02486429736018181","0.030105089768767357","0.030105089768767357","0.030105089768767357"
"350","0.025902271270751953","0.025902271270751953","0.025902271270751953","0.031095001846551895","0.031095001846551895","0.031095001846551895"
"352","0.025335192680358887","0.025335192680358887","0.025335192680358887","0.03062189742922783","0.03062189742922783","0.03062189742922783"
"353","0.025961576029658318","0.025961576029658318","0.025961576029658318","0.031342919915914536","0.031342919915914536","0.031342919915914536"
"354","0.026241982355713844","0.026241982355713844","0.026241982355713844","0.03128134831786156","0.03128134831786156","0.03128134831786156"
"355","0.02548273839056492","0.02548273839056492","0.02548273839056492","0.030443225055933","0.030443225055933","0.030443225055933"
"356","0.025201454758644104","0.025201454758644104","0.025201454758644104","0.03024754300713539","0.03024754300713539","0.03024754300713539"
"357","0.02518964745104313","0.02518964745104313","0.02518964745104313","0.0302143357694149","0.0302143357694149","0.0302143357694149"
"358","0.025105196982622147","0.025105196982622147","0.025105196982622147","0.030076179653406143","0.030076179653406143","0.030076179653406143"
"359","0.02503909170627594","0.02503909170627594","0.02503909170627594","0.030156614258885384","0.030156614258885384","0.030156614258885384"
"360","0.0247088223695755","0.0247088223695755","0.0247088223695755","0.029749250039458275","0.029749250039458275","0.029749250039458275"
"361","0.025276262313127518","0.025276262313127518","0.025276262313127518","0.030470140278339386","0.030470140278339386","0.030470140278339386"
"363","0.025263188406825066","0.025263188406825066","0.025263188406825066","0.030440889298915863","0.030440889298915863","0.030440889298915863"
"364","0.024856876581907272","0.024856876581907272","0.024856876581907272","0.02989114075899124","0.02989114075899124","0.02989114075899124"
"365","0.024307599291205406","0.024307599291205406","0.024307599291205406","0.029299559071660042","0.029299559071660042","0.029299559071660042"
"366","0.025410586968064308","0.025410586968064308","0.025410586968064308","0.030637145042419434","0.030637145042419434","0.030637145042419434"
"367","0.025883503258228302","0.025883503258228302","0.025883503258228302","0.03082568570971489","0.03082568570971489","0.03082568570971489"
"368","0.02470427192747593","0.02470427192747593","0.02470427192747593","0.029853299260139465","0.029853299260139465","0.029853299260139465"
"369","0.024822354316711426","0.024822354316711426","0.024822354316711426","0.029622739180922508","0.029622739180922508","0.029622739180922508"
"370","0.02431895211338997","0.02431895211338997","0.02431895211338997","0.02965359017252922","0.02965359017252922","0.02965359017252922"
"371","0.02502753585577011","0.02502753585577011","0.02502753585577011","0.03012690506875515","0.03012690506875515","0.03012690506875515"
"372","0.025113342329859734","0.025113342329859734","0.025113342329859734","0.030318759381771088","0.030318759381771088","0.030318759381771088"
"374","0.023946549743413925","0.023946549743413925","0.023946549743413925","0.02881108969449997","0.02881108969449997","0.02881108969449997"
"375","0.02381311170756817","0.02381311170756817","0.02381311170756817","0.028951339423656464","0.028951339423656464","0.028951339423656464"
"376","0.02376062609255314","0.02376062609255314","0.02376062609255314","0.028534870594739914","0.028534870594739914","0.028534870594739914"
"377","0.024629779160022736","0.024629779160022736","0.024629779160022736","0.029567115008831024","0.029567115008831024","0.029567115008831024"
"378","0.025270557031035423","0.025270557031035423","0.025270557031035423","0.030507348477840424","0.030507348477840424","0.030507348477840424"
"379","0.024796398356556892","0.024796398356556892","0.024796398356556892","0.029559308663010597","0.029559308663010597","0.029559308663010597"
"380","0.02362363040447235","0.02362363040447235","0.02362363040447235","0.028596632182598114","0.028596632182598114","0.028596632182598114"
"381","0.024044515565037727","0.024044515565037727","0.024044515565037727","0.02898574061691761","0.02898574061691761","0.02898574061691761"
"382","0.023256463930010796","0.023256463930010796","0.023256463930010796","0.028155608102679253","0.028155608102679253","0.028155608102679253"
"383","0.02482653222978115","0.02482653222978115","0.02482653222978115","0.0296799186617136","0.0296799186617136","0.0296799186617136"
"385","0.023204931989312172","0.023204931989312172","0.023204931989312172","0.02786087989807129","0.02786087989807129","0.02786087989807129"
"386","0.024825792759656906","0.024825792759656906","0.024825792759656906","0.02963073179125786","0.02963073179125786","0.02963073179125786"
"387","0.023922136053442955","0.023922136053442955","0.023922136053442955","0.028933348134160042","0.028933348134160042","0.028933348134160042"
"388","0.024403009563684464","0.024403009563684464","0.024403009563684464","0.02929552271962166","0.02929552271962166","0.02929552271962166"
"389","0.023245064541697502","0.023245064541697502","0.023245064541697502","0.028154917061328888","0.028154917061328888","0.028154917061328888"
"390","0.0240382831543684","0.0240382831543684","0.0240382831543684","0.02892528846859932","0.02892528846859932","0.02892528846859932"
"391","0.024220766499638557","0.024220766499638557","0.024220766499638557","0.029219867661595345","0.029219867661595345","0.029219867661595345"
"392","0.023718757554888725","0.023718757554888725","0.023718757554888725","0.028498344123363495","0.028498344123363495","0.028498344123363495"
"393","0.02420472912490368","0.02420472912490368","0.02420472912490368","0.02896440215408802","0.02896440215408802","0.02896440215408802"
"394","0.024952609091997147","0.024952609091997147","0.024952609091997147","0.029801076278090477","0.029801076278090477","0.029801076278090477"
"396","0.02369414083659649","0.02369414083659649","0.02369414083659649","0.02856510691344738","0.02856510691344738","0.02856510691344738"
"397","0.02323417365550995","0.02323417365550995","0.02323417365550995","0.02802644670009613","0.02802644670009613","0.02802644670009613"
"398","0.02334040217101574","0.02334040217101574","0.02334040217101574","0.02791421115398407","0.02791421115398407","0.02791421115398407"
"399","0.023950783535838127","0.023950783535838127","0.023950783535838127","0.028843559324741364","0.028843559324741364","0.028843559324741364"
"400","0.0244491845369339","0.0244491845369339","0.0244491845369339","0.02944539301097393","0.02944539301097393","0.02944539301097393"
"401","0.023327067494392395","0.023327067494392395","0.023327067494392395","0.028230974450707436","0.028230974450707436","0.028230974450707436"
"402","0.023184850811958313","0.023184850811958313","0.023184850811958313","0.027875540778040886","0.027875540778040886","0.027875540778040886"
"403","0.022816136479377747","0.022816136479377747","0.022816136479377747","0.0275327917188406","0.0275327917188406","0.0275327917188406"
"404","0.023107826709747314","0.023107826709747314","0.023107826709747314","0.02787005715072155","0.02787005715072155","0.02787005715072155"
"405","0.02242891862988472","0.02242891862988472","0.02242891862988472","0.027169547975063324","0.027169547975063324","0.027169547975063324"
"407","0.023523330688476562","0.023523330688476562","0.023523330688476562","0.028181126341223717","0.028181126341223717","0.028181126341223717"
"408","0.02293950319290161","0.02293950319290161","0.02293950319290161","0.027593044564127922","0.027593044564127922","0.027593044564127922"
"409","0.022548794746398926","0.022548794746398926","0.022548794746398926","0.027220042422413826","0.027220042422413826","0.027220042422413826"
"410","0.022980153560638428","0.022980153560638428","0.022980153560638428","0.027324078604578972","0.027324078604578972","0.027324078604578972"
"411","0.022554872557520866","0.022554872557520866","0.022554872557520866","0.027105338871479034","0.027105338871479034","0.027105338871479034"
"412","0.02370291016995907","0.02370291016995907","0.02370291016995907","0.028342479839920998","0.028342479839920998","0.028342479839920998"
"413","0.024110080674290657","0.024110080674290657","0.024110080674290657","0.02889060042798519","0.02889060042798519","0.02889060042798519"
"414","0.02205474302172661","0.02205474302172661","0.02205474302172661","0.026628434658050537","0.026628434658050537","0.026628434658050537"
"415","0.023983528837561607","0.023983528837561607","0.023983528837561607","0.02840394899249077","0.02840394899249077","0.02840394899249077"
"416","0.02264634147286415","0.02264634147286415","0.02264634147286415","0.02725154347717762","0.02725154347717762","0.02725154347717762"
"418","0.022379495203495026","0.022379495203495026","0.022379495203495026","0.02671039290726185","0.02671039290726185","0.02671039290726185"
"419","0.02292274311184883","0.02292274311184883","0.02292274311184883","0.02741198241710663","0.02741198241710663","0.02741198241710663"
"420","0.022569501772522926","0.022569501772522926","0.022569501772522926","0.027084944769740105","0.027084944769740105","0.027084944769740105"
"421","0.022892724722623825","0.022892724722623825","0.022892724722623825","0.027570096775889397","0.027570096775889397","0.027570096775889397"
"422","0.022647680714726448","0.022647680714726448","0.022647680714726448","0.026791401207447052","0.026791401207447052","0.026791401207447052"
"423","0.022736448794603348","0.022736448794603348","0.022736448794603348","0.02732049487531185","0.02732049487531185","0.02732049487531185"
"424","0.023585598915815353","0.023585598915815353","0.023585598915815353","0.027874650433659554","0.027874650433659554","0.027874650433659554"
"425","0.023063218221068382","0.023063218221068382","0.023063218221068382","0.02752852626144886","0.02752852626144886","0.02752852626144886"
"426","0.022490376606583595","0.022490376606583595","0.022490376606583595","0.02693871222436428","0.02693871222436428","0.02693871222436428"
"427","0.022284599021077156","0.022284599021077156","0.022284599021077156","0.02634868584573269","0.02634868584573269","0.02634868584573269"
"429","0.022152336314320564","0.022152336314320564","0.022152336314320564","0.02657322585582733","0.02657322585582733","0.02657322585582733"
"430","0.02330710180103779","0.02330710180103779","0.02330710180103779","0.027865683659911156","0.027865683659911156","0.027865683659911156"
"431","0.022290825843811035","0.022290825843811035","0.022290825843811035","0.026612229645252228","0.026612229645252228","0.026612229645252228"
"432","0.022326594218611717","0.022326594218611717","0.022326594218611717","0.026558246463537216","0.026558246463537216","0.026558246463537216"
"433","0.022486990317702293","0.022486990317702293","0.022486990317702293","0.026699891313910484","0.026699891313910484","0.026699891313910484"
"434","0.023120367899537086","0.023120367899537086","0.023120367899537086","0.027391567826271057","0.027391567826271057","0.027391567826271057"
"435","0.022924408316612244","0.022924408316612244","0.022924408316612244","0.027332831174135208","0.027332831174135208","0.027332831174135208"
"436","0.021584756672382355","0.021584756672382355","0.021584756672382355","0.025920066982507706","0.025920066982507706","0.025920066982507706"
"437","0.023320097476243973","0.023320097476243973","0.023320097476243973","0.02788594923913479","0.02788594923913479","0.02788594923913479"
"438","0.022977778688073158","0.022977778688073158","0.022977778688073158","0.02723497711122036","0.02723497711122036","0.02723497711122036"
"440","0.02250509336590767","0.02250509336590767","0.02250509336590767","0.02688981592655182","0.02688981592655182","0.02688981592655182"
"441","0.021943390369415283","0.021943390369415283","0.021943390369415283","0.026235144585371017","0.026235144585371017","0.026235144585371017"
"442","0.023118970915675163","0.023118970915675163","0.023118970915675163","0.027436934411525726","0.027436934411525726","0.027436934411525726"
"443","0.022124577313661575","0.022124577313661575","0.022124577313661575","0.026284269988536835","0.026284269988536835","0.026284269988536835"
"444","0.02210143581032753","0.02210143581032753","0.02210143581032753","0.026348471641540527","0.026348471641540527","0.026348471641540527"
"445","0.022293545305728912","0.022293545305728912","0.022293545305728912","0.026404056698083878","0.026404056698083878","0.026404056698083878"
"446","0.022257257252931595","0.022257257252931595","0.022257257252931595","0.026215700432658195","0.026215700432658195","0.026215700432658195"
"447","0.02306169457733631","0.02306169457733631","0.02306169457733631","0.027193643152713776","0.027193643152713776","0.027193643152713776"
"448","0.021303467452526093","0.021303467452526093","0.021303467452526093","0.025630518794059753","0.025630518794059753","0.025630518794059753"
"449","0.021728182211518288","0.021728182211518288","0.021728182211518288","0.026060331612825394","0.026060331612825394","0.026060331612825394"
"451","0.02315233275294304","0.02315233275294304","0.02315233275294304","0.027305876836180687","0.027305876836180687","0.027305876836180687"
"452","0.02208752930164337","0.02208752930164337","0.02208752930164337","0.026368362829089165","0.026368362829089165","0.026368362829089165"
"453","0.021353309974074364","0.021353309974074364","0.021353309974074364","0.025484589859843254","0.025484589859843254","0.025484589859843254"
"454","0.02317642979323864","0.02317642979323864","0.02317642979323864","0.027488121762871742","0.027488121762871742","0.027488121762871742"
"455","0.02128266543149948","0.02128266543149948","0.02128266543149948","0.025431787595152855","0.025431787595152855","0.025431787595152855"
"456","0.022522807121276855","0.022522807121276855","0.022522807121276855","0.026551801711320877","0.026551801711320877","0.026551801711320877"
"457","0.021733462810516357","0.021733462810516357","0.021733462810516357","0.02600124292075634","0.02600124292075634","0.02600124292075634"
"458","0.021568700671195984","0.021568700671195984","0.021568700671195984","0.025855695828795433","0.025855695828795433","0.025855695828795433"
"459","0.021275145933032036","0.021275145933032036","0.021275145933032036","0.025359101593494415","0.025359101593494415","0.025359101593494415"
"460","0.02239244431257248","0.02239244431257248","0.02239244431257248","0.026170367375016212","0.026170367375016212","0.026170367375016212"
"462","0.021630609408020973","0.021630609408020973","0.021630609408020973","0.026105690747499466","0.026105690747499466","0.026105690747499466"
"463","0.022200552746653557","0.022200552746653557","0.022200552746653557","0.026435401290655136","0.026435401290655136","0.026435401290655136"
"464","0.021117771044373512","0.021117771044373512","0.021117771044373512","0.025265157222747803","0.025265157222747803","0.025265157222747803"
"465","0.021662680432200432","0.021662680432200432","0.021662680432200432","0.025517133995890617","0.025517133995890617","0.025517133995890617"
"466","0.02157631330192089","0.02157631330192089","0.02157631330192089","0.025533316656947136","0.025533316656947136","0.025533316656947136"
"467","0.02177942357957363","0.02177942357957363","0.02177942357957363","0.025938326492905617","0.025938326492905617","0.025938326492905617"
"468","0.02137172222137451","0.02137172222137451","0.02137172222137451","0.025196781381964684","0.025196781381964684","0.025196781381964684"
"469","0.022659923881292343","0.022659923881292343","0.022659923881292343","0.026739321649074554","0.026739321649074554","0.026739321649074554"
"470","0.021518299356102943","0.021518299356102943","0.021518299356102943","0.02546478807926178","0.02546478807926178","0.02546478807926178"
"471","0.021875452250242233","0.021875452250242233","0.021875452250242233","0.02580035664141178","0.02580035664141178","0.02580035664141178"
"473","0.021511506289243698","0.021511506289243698","0.021511506289243698","0.025423282757401466","0.025423282757401466","0.025423282757401466"
"474","0.020798655226826668","0.020798655226826668","0.020798655226826668","0.024726951494812965","0.024726951494812965","0.024726951494812965"
"475","0.02028985694050789","0.02028985694050789","0.02028985694050789","0.02412111684679985","0.02412111684679985","0.02412111684679985"
"476","0.02140883170068264","0.02140883170068264","0.02140883170068264","0.02545817196369171","0.02545817196369171","0.02545817196369171"
"477","0.021207449957728386","0.021207449957728386","0.021207449957728386","0.0252901129424572","0.0252901129424572","0.0252901129424572"
"478","0.02106117643415928","0.02106117643415928","0.02106117643415928","0.0249116662889719","0.0249116662889719","0.0249116662889719"
"479","0.0210405346006155","0.0210405346006155","0.0210405346006155","0.02515028975903988","0.02515028975903988","0.02515028975903988"
"480","0.021221013739705086","0.021221013739705086","0.021221013739705086","0.02530687302350998","0.02530687302350998","0.02530687302350998"
"481","0.020276514813303947","0.020276514813303947","0.020276514813303947","0.02419131062924862","0.02419131062924862","0.02419131062924862"
"482","0.020422067493200302","0.020422067493200302","0.020422067493200302","0.024205699563026428","0.024205699563026428","0.024205699563026428"
"484","0.020569495856761932","0.020569495856761932","0.020569495856761932","0.02436852641403675","0.02436852641403675","0.02436852641403675"
"485","0.02113436535000801","0.02113436535000801","0.02113436535000801","0.02520841173827648","0.02520841173827648","0.02520841173827648"
"486","0.021363534033298492","0.021363534033298492","0.021363534033298492","0.025263894349336624","0.025263894349336624","0.025263894349336624"
"487","0.02169487252831459","0.02169487252831459","0.02169487252831459","0.025752868503332138","0.025752868503332138","0.025752868503332138"
"488","0.02165941521525383","0.02165941521525383","0.02165941521525383","0.025701267644762993","0.025701267644762993","0.025701267644762993"
"489","0.02094123885035515","0.02094123885035515","0.02094123885035515","0.02471342124044895","0.02471342124044895","0.02471342124044895"
"490","0.021308965981006622","0.021308965981006622","0.021308965981006622","0.02521027997136116","0.02521027997136116","0.02521027997136116"
"491","0.020439574494957924","0.020439574494957924","0.020439574494957924","0.024321626871824265","0.024321626871824265","0.024321626871824265"
"492","0.020647086203098297","0.020647086203098297","0.020647086203098297","0.024448394775390625","0.024448394775390625","0.024448394775390625"
"493","0.02101685106754303","0.02101685106754303","0.02101685106754303","0.024791723117232323","0.024791723117232323","0.024791723117232323"
"495","0.02113640308380127","0.02113640308380127","0.02113640308380127","0.025002891197800636","0.025002891197800636","0.025002891197800636"
"496","0.021387558430433273","0.021387558430433273","0.021387558430433273","0.02497137524187565","0.02497137524187565","0.02497137524187565"
"497","0.02090807631611824","0.02090807631611824","0.02090807631611824","0.024611160159111023","0.024611160159111023","0.024611160159111023"
"498","0.0211785938590765","0.0211785938590765","0.0211785938590765","0.024770133197307587","0.024770133197307587","0.024770133197307587"
"499","0.021101832389831543","0.021101832389831543","0.021101832389831543","0.024773702025413513","0.024773702025413513","0.024773702025413513"
"500","0.021133897826075554","0.021133897826075554","0.021133897826075554","0.02507605589926243","0.02507605589926243","0.02507605589926243"
"501","0.021099574863910675","0.021099574863910675","0.021099574863910675","0.024383118376135826","0.024383118376135826","0.024383118376135826"
"502","0.020627513527870178","0.020627513527870178","0.020627513527870178","0.024432329460978508","0.024432329460978508","0.024432329460978508"
"503","0.019984180107712746","0.019984180107712746","0.019984180107712746","0.023713190108537674","0.023713190108537674","0.023713190108537674"
"504","0.02046588435769081","0.02046588435769081","0.02046588435769081","0.024129584431648254","0.024129584431648254","0.024129584431648254"
"506","0.021522309631109238","0.021522309631109238","0.021522309631109238","0.025165466591715813","0.025165466591715813","0.025165466591715813"
"507","0.021406985819339752","0.021406985819339752","0.021406985819339752","0.024794593453407288","0.024794593453407288","0.024794593453407288"
"508","0.02053997479379177","0.02053997479379177","0.02053997479379177","0.024214256554841995","0.024214256554841995","0.024214256554841995"
"509","0.02112583816051483","0.02112583816051483","0.02112583816051483","0.024908795952796936","0.024908795952796936","0.024908795952796936"
"510","0.02117016166448593","0.02117016166448593","0.02117016166448593","0.024579251185059547","0.024579251185059547","0.024579251185059547"
"511","0.020099477842450142","0.020099477842450142","0.020099477842450142","0.023639703169465065","0.023639703169465065","0.023639703169465065"
"512","0.020285937935113907","0.020285937935113907","0.020285937935113907","0.02389153651893139","0.02389153651893139","0.02389153651893139"
"513","0.020230920985341072","0.020230920985341072","0.020230920985341072","0.023720262572169304","0.023720262572169304","0.023720262572169304"
"514","0.020122818648815155","0.020122818648815155","0.020122818648815155","0.02401410974562168","0.02401410974562168","0.02401410974562168"
"515","0.02011103928089142","0.02011103928089142","0.02011103928089142","0.02366483211517334","0.02366483211517334","0.02366483211517334"
"517","0.02083936706185341","0.02083936706185341","0.02083936706185341","0.02411201409995556","0.02411201409995556","0.02411201409995556"
"518","0.02033519186079502","0.02033519186079502","0.02033519186079502","0.023908859118819237","0.023908859118819237","0.023908859118819237"
"519","0.01972842402756214","0.01972842402756214","0.01972842402756214","0.023150529712438583","0.023150529712438583","0.023150529712438583"
"520","0.02005268633365631","0.02005268633365631","0.02005268633365631","0.023612624034285545","0.023612624034285545","0.023612624034285545"
